tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
7615,51.370174,44.171981,11.410073,0.022072,1.024263,0.343924,0.343928,0.2610,0.749435,0.749156,16.540883,16.550273,0.017794,0.017803,713
7616,62.899747,62.960272,16.598891,0.045288,1.324421,0.533397,0.533511,56.4185,0.656552,0.656531,26.625211,26.625400,0.009526,0.009527,713
7617,37.047309,50.278849,3.968378,0.049807,0.949552,0.510864,0.510895,0.0355,0.393752,0.395683,13.888280,13.906759,0.020860,0.020881,392
7618,53.071831,69.180541,2.362825,0.043968,0.858376,0.328039,0.328137,888.8553,0.275578,0.277843,16.423705,16.489353,0.020708,0.020752,1518
7619,28.738313,31.251544,6.069256,0.051487,1.468428,0.448999,0.449139,1331.0633,0.601378,0.601412,13.442022,13.441593,0.024686,0.024681,230
7620,58.598528,55.289825,4.486398,0.028982,0.337461,0.152529,0.152564,1.1230,0.791210,0.790771,9.777275,9.789265,0.055318,0.055288,391
7621,60.408825,76.617376,0.815636,0.023674,0.476476,0.284291,0.289933,898.4712,0.145570,0.134302,9.529147,9.024438,0.019277,0.017874,1518
7622,37.523074,38.108938,5.241120,0.033589,0.469743,0.513022,0.513161,45.4327,0.570096,0.570096,10.101011,10.100949,0.029770,0.029761,874
7623,40.090121,50.107144,4.699806,0.033502,0.976167,0.477115,0.477117,0.1298,0.433267,0.434087,15.580315,15.585652,0.020814,0.020818,713
7624,55.704564,39.329267,16.775465,0.050106,0.196219,0.328611,0.530155,27.2473,0.994324,0.944997,0.399393,2.815157,0.001996,0.008919,1035
7625,44.330468,35.556538,10.491561,0.051910,0.320246,0.481607,0.482062,0.9007,0.842910,0.841854,6.030852,6.058089,0.019897,0.019965,391
7626,53.600152,48.593334,15.290122,0.044958,1.405781,0.468657,0.468699,3.2126,0.715002,0.714938,21.575660,21.577490,0.011399,0.011399,714
7627,20.196975,20.504448,4.273231,0.033529,1.319329,0.440620,0.440715,9.3609,0.621949,0.621944,8.819086,8.819019,0.037191,0.037184,714
7628,59.460490,47.958028,17.738438,0.024501,1.184865,0.441166,0.441179,0.5953,0.772844,0.772308,19.516326,19.541892,0.010560,0.010574,714
7629,79.458100,108.904239,7.336210,0.041381,1.220338,0.419930,0.437687,30.2012,0.367400,0.272538,33.065158,29.157943,0.010220,0.008645,555
7630,63.686503,44.955097,19.208846,0.043882,0.243313,0.152614,0.528020,25.4067,0.999999,0.949952,0.000121,3.398621,0.000001,0.007892,719
7631,74.534339,77.721718,9.048941,0.035753,0.460874,0.490311,0.490589,4.5534,0.535908,0.526455,20.104512,20.141920,0.016015,0.016039,874
7632,75.631572,59.095825,23.269523,0.043129,1.189145,0.384201,0.384522,0.0562,0.821413,0.828458,21.534394,20.992438,0.008240,0.008028,392
7633,66.767127,57.152079,11.948679,0.032774,0.843463,0.187805,0.188741,1.2619,0.874523,0.872934,12.656373,12.773895,0.017923,0.018000,391
7634,26.304767,20.926232,7.117754,0.024233,0.960860,0.378042,0.378102,0.5280,0.806591,0.805799,7.073718,7.091368,0.028144,0.028207,391
7635,55.297823,73.696933,0.342440,0.059424,0.976927,0.162397,0.172214,1.0498,0.088907,0.103080,8.795377,9.820522,0.018130,0.019150,391
7636,62.248768,44.727984,21.458387,0.035434,1.121129,0.394523,0.395137,3.5843,0.863293,0.861350,14.434200,14.577935,0.008422,0.008492,552
7637,38.572284,31.296530,9.661403,0.056185,1.112918,0.223433,0.225974,0.9918,0.897945,0.894532,7.248017,7.432657,0.019591,0.019839,554
7638,75.242180,60.052851,19.660827,0.058378,1.129927,0.208948,0.218238,109.8337,0.922668,0.921482,11.588656,11.782820,0.008670,0.008462,553
7639,46.105403,43.164811,8.208781,0.050126,0.643869,0.414476,0.414480,0.0594,0.677778,0.677686,13.268244,13.269572,0.023389,0.023366,552
7640,78.121218,64.827772,22.386639,0.037965,0.860565,0.517542,0.518052,13.2351,0.756979,0.770472,22.682711,21.979795,0.008345,0.008078,553
7641,20.637154,28.735571,0.383885,0.045022,0.771628,0.294021,0.297041,177.5728,0.154315,0.160116,4.307098,4.413302,0.044576,0.045233,874
7642,71.151600,77.796559,7.213892,0.045956,1.027935,0.295593,0.295951,0.1491,0.503812,0.484639,28.777814,28.757796,0.018708,0.018672,552
7643,24.559460,31.077402,1.005096,0.053957,0.505602,0.393457,0.393556,0.1832,0.272939,0.274449,5.805344,5.821082,0.048382,0.048478,553
7644,41.222237,46.002904,6.824486,0.048267,1.003690,0.478935,0.479047,287.3232,0.544664,0.544707,16.372242,16.371995,0.020043,0.020047,1357
7645,29.585297,40.262662,0.249551,0.054418,0.675177,0.238192,0.249175,5.1004,0.098727,0.113678,4.226584,4.684074,0.030026,0.031758,713
7646,21.741738,23.945064,0.688895,0.059378,0.554533,0.191781,0.191787,6.1413,0.354226,0.354560,6.022887,6.024817,0.119807,0.119769,874
7647,22.838172,16.706408,6.554128,0.043168,0.403623,0.352225,0.377419,1.5481,0.943730,0.927898,1.643394,2.007571,0.022163,0.025085,391
7648,41.004548,31.251829,11.034736,0.027366,0.427232,0.448267,0.449359,427.5601,0.867228,0.865323,5.752998,5.811531,0.017866,0.017995,1518
7649,66.796783,83.089174,7.663159,0.055370,1.456657,0.349122,0.350446,0.0002,0.453870,0.420718,31.946832,31.524648,0.014079,0.013850,552
7650,44.896161,60.207457,2.590363,0.031776,0.955715,0.375786,0.375876,0.2482,0.297218,0.299698,15.195996,15.253243,0.020991,0.021037,552
7651,79.528965,102.960508,5.662295,0.058118,0.493792,0.542585,0.561737,0.9520,0.340406,0.255369,20.486272,17.958476,0.012089,0.010239,392
7652,33.870018,44.942617,3.476268,0.021590,1.336484,0.417876,0.417891,23.2115,0.388114,0.389724,15.002502,15.020134,0.023417,0.023435,555
7653,38.316843,44.916108,4.076859,0.039951,1.378982,0.315765,0.315783,0.7049,0.462328,0.462715,17.870512,17.872110,0.027953,0.027954,557
7654,75.291876,104.044371,0.000062,0.056914,0.187131,0.183107,0.050001,438.1279,0.000046,0.000000,0.006239,88.736045,0.000032,0.152362,1518
7655,40.237173,49.644700,0.873529,0.049033,1.187852,0.165645,0.165764,98.1727,0.226361,0.228190,13.197301,13.257032,0.041428,0.041537,1035
7656,27.977963,37.919975,0.306134,0.023142,0.214046,0.484258,0.501418,0.0166,0.110660,0.123124,2.444401,2.638026,0.030127,0.031343,553
7657,58.475945,55.327556,9.311020,0.055367,0.331995,0.545415,0.545409,1.1856,0.652371,0.652326,12.448900,12.449315,0.020106,0.020098,714
7658,22.998304,25.019380,1.238317,0.053295,0.465825,0.288429,0.288429,0.4469,0.419437,0.419555,6.133939,6.134269,0.086315,0.086319,552
7659,62.877757,67.761246,7.070941,0.054320,0.858133,0.338162,0.338288,0.1314,0.526573,0.524664,23.185662,23.192790,0.020209,0.020210,391
7660,70.735972,67.510325,7.900759,0.038219,0.344696,0.349342,0.349395,0.2387,0.653337,0.659955,15.328523,15.217420,0.025441,0.025240,713
7661,48.702992,61.649771,3.230193,0.055538,0.890551,0.355674,0.355698,23.8384,0.349328,0.350561,17.011797,17.033391,0.022643,0.022670,713
7662,33.482905,26.473161,8.168168,0.022247,1.315708,0.197044,0.199428,0.3086,0.900049,0.896316,6.737857,6.929859,0.023182,0.023544,713
7663,23.819511,23.738857,3.320418,0.020795,0.845662,0.356234,0.356339,1.0173,0.590111,0.590102,8.514709,8.514683,0.049816,0.049804,391
7664,43.625568,54.163395,4.044054,0.047399,1.261939,0.339398,0.339423,0.1264,0.412949,0.413895,19.083752,19.093735,0.023412,0.023417,391
7665,32.968916,42.628162,2.418213,0.034252,0.578337,0.516405,0.516436,10.9164,0.341825,0.343174,9.205530,9.219109,0.028358,0.028398,874
7666,78.535835,104.349910,10.677631,0.054756,1.497529,0.431743,0.441859,2.2258,0.452824,0.373124,38.072789,36.384991,0.009547,0.008912,392
7667,37.629164,51.441699,2.483924,0.029630,1.327278,0.345665,0.345735,101.1607,0.313032,0.315710,15.358786,15.414640,0.023642,0.023697,716
7668,24.203340,33.093618,0.457085,0.029808,0.901876,0.266960,0.269281,2.5393,0.158364,0.164456,5.555048,5.693925,0.039386,0.039895,395
7669,78.839382,89.161823,2.163419,0.039994,0.688956,0.189420,0.194382,0.0544,0.298503,0.227676,22.701213,19.757182,0.027986,0.023693,552
7670,24.501366,27.316460,2.514690,0.034366,0.816806,0.376446,0.376444,2141.6885,0.473267,0.473411,8.814207,8.814413,0.047751,0.047752,1518
7671,24.360557,33.149695,0.048115,0.022871,0.511196,0.217802,0.292429,1.6304,0.033974,0.073323,1.313325,2.439855,0.019877,0.030537,231
7672,25.728435,21.226554,5.574425,0.049522,0.683456,0.258939,0.260216,92.8994,0.877719,0.875563,4.311614,4.367058,0.036805,0.037017,1035
7673,46.155597,62.316061,0.118082,0.051789,0.514150,0.213127,0.262874,49.6159,0.043288,0.079586,3.040418,4.924358,0.013024,0.017922,713
7674,30.699305,31.292017,1.436144,0.056121,0.427743,0.170301,0.170456,171.5958,0.539640,0.539627,7.970383,7.970387,0.116097,0.115992,875
7675,55.836354,62.702024,1.204300,0.049303,0.192436,0.337559,0.337604,12.7747,0.259450,0.260167,7.936332,7.947471,0.039188,0.039179,715
7676,63.384402,81.058984,0.770107,0.039379,0.552059,0.254304,0.264739,0.3836,0.137376,0.117122,10.348001,9.267623,0.018346,0.015739,391
7677,32.090808,22.476926,10.830883,0.037637,1.449084,0.155228,0.225159,1.2627,0.989015,0.944993,1.117375,4.407443,0.004824,0.013323,391
7678,20.536315,18.520610,2.110879,0.034981,0.119513,0.175175,0.210977,0.9790,0.964483,0.933658,0.555222,0.924213,0.062883,0.088051,392
7679,22.355095,26.123426,4.110691,0.036375,1.369578,0.484708,0.484803,1.0365,0.538569,0.538744,10.388288,10.387818,0.031313,0.031316,554
7680,21.755928,27.072707,0.474275,0.053538,0.187920,0.502947,0.503930,0.0182,0.198314,0.201016,2.626932,2.648391,0.058722,0.058889,554
7681,67.158431,85.595053,5.093275,0.030595,0.886078,0.407292,0.410066,358.0238,0.355581,0.314575,23.548948,22.443822,0.014467,0.013694,713
7682,46.372499,32.633978,14.875279,0.046048,0.767556,0.155553,0.318115,351.9283,0.998167,0.949941,0.237908,4.395634,0.000927,0.010001,1518
7683,57.281620,66.261793,4.011329,0.037243,0.321351,0.535733,0.535728,2757.6422,0.386565,0.386904,12.427061,12.430104,0.021999,0.022005,1518
7684,73.051354,72.143690,4.685605,0.024963,0.589785,0.164076,0.164089,2.0789,0.609905,0.614974,21.526510,21.445021,0.041685,0.041516,553
7685,37.847767,51.404774,2.239976,0.052501,1.442059,0.290330,0.290411,9.8285,0.313248,0.315766,16.106904,16.161889,0.026857,0.026940,713
7686,28.617586,31.962221,4.014441,0.036983,1.005107,0.426659,0.426761,27.7365,0.516897,0.517020,11.435613,11.435462,0.032561,0.032553,713
7687,64.800913,80.880817,0.508865,0.051666,0.803217,0.160191,0.170999,191.5218,0.118386,0.099771,11.507081,10.192544,0.021298,0.017606,1035
7688,60.824262,52.609566,9.547028,0.023652,0.478728,0.226957,0.227569,0.6901,0.858718,0.857525,9.425129,9.481149,0.023448,0.023506,391
7689,79.520494,78.786766,10.388950,0.026516,1.398872,0.231624,0.231637,2015.4412,0.620278,0.623307,35.802818,35.714019,0.017474,0.017431,1518
7690,53.468801,50.510521,12.165827,0.036882,1.001481,0.474639,0.474743,0.9357,0.668250,0.668225,19.418971,19.419212,0.014290,0.014287,391
7691,45.893544,50.512474,4.266261,0.048162,0.549502,0.411894,0.411892,0.5112,0.470214,0.470329,13.534237,13.534502,0.028391,0.028391,552
7692,43.820062,39.141064,7.673273,0.057726,0.959746,0.203057,0.203265,2.2596,0.827826,0.826952,10.952007,10.987880,0.029267,0.029259,554
7693,67.946997,73.389160,8.868223,0.058467,0.835784,0.392350,0.392573,0.8070,0.540136,0.531300,24.655962,24.705134,0.016286,0.016314,713
7694,69.831070,74.030296,8.576606,0.047780,0.449795,0.519271,0.519525,0.0121,0.527171,0.518941,18.640480,18.662772,0.016366,0.016380,552
7695,70.473806,59.117271,15.145071,0.040675,0.543645,0.378641,0.378718,0.0662,0.801837,0.803504,14.466699,14.392977,0.014150,0.014076,552
7696,31.628847,27.232710,9.321133,0.049213,1.162363,0.485684,0.485722,6.1163,0.744362,0.744119,10.964149,10.969343,0.019414,0.019397,713
7697,75.975788,69.577319,22.648729,0.046640,1.303433,0.533108,0.533334,0.3604,0.708411,0.715132,29.767425,29.441168,0.007421,0.007336,552
7698,36.324449,32.284083,9.983732,0.057136,1.086011,0.479822,0.479873,3.3418,0.729045,0.728936,12.538476,12.540715,0.018236,0.018237,552
7699,63.622373,61.784733,14.265182,0.052044,1.104874,0.451314,0.451440,251.9352,0.662827,0.662798,24.425137,24.425544,0.012101,0.012108,1197
7700,60.608648,44.425647,22.128243,0.039132,1.023601,0.534628,0.534748,0.7732,0.820892,0.819624,16.040128,16.111782,0.007979,0.008012,714
7701,56.431393,63.528153,5.248776,0.023744,1.491677,0.260527,0.260528,3754.0638,0.459427,0.459621,27.353599,27.354880,0.022103,0.022104,1518
7702,59.364766,54.655085,10.240571,0.055706,0.584610,0.381742,0.381749,0.4491,0.705646,0.705574,15.645360,15.646804,0.019893,0.019894,392
7703,26.171935,24.015467,2.592433,0.042245,0.206482,0.219307,0.219677,0.0734,0.841403,0.840777,2.876965,2.884688,0.092753,0.092820,391
7704,71.426909,78.863866,2.320198,0.032035,0.183126,0.396535,0.398488,104.3510,0.321222,0.287195,10.948089,10.414813,0.029552,0.027969,1035
7705,40.129899,42.506539,5.122686,0.034001,1.373107,0.284349,0.284447,1.2002,0.553315,0.553337,18.592119,18.591902,0.029569,0.029560,713
7706,69.185410,63.867098,9.628234,0.027238,0.209142,0.529520,0.529556,3.6979,0.682573,0.687129,11.276406,11.206812,0.021273,0.021142,714
7707,75.997568,65.157918,18.073143,0.025495,0.874903,0.419871,0.420205,19.5281,0.740536,0.753141,23.033019,22.437040,0.010856,0.010576,715
7708,31.118348,22.867420,9.305951,0.033016,1.254856,0.193409,0.218465,1.1970,0.957424,0.935996,3.159818,4.421257,0.013445,0.016781,392
7709,70.034237,86.399714,5.929419,0.056450,1.057262,0.345690,0.348443,27.5315,0.403163,0.356500,27.877863,26.848856,0.015551,0.014857,713
7710,27.683390,20.567167,7.770342,0.023473,0.545817,0.364204,0.368197,0.0346,0.900858,0.896919,3.566827,3.674877,0.023413,0.023858,391
7711,20.869941,21.091879,2.077895,0.034731,0.349844,0.420014,0.420177,1.7847,0.551931,0.551879,4.882792,4.882855,0.076293,0.076350,713
7712,41.057826,38.550750,9.515658,0.048753,1.487051,0.355545,0.355614,1.6000,0.701707,0.701681,17.363202,17.363526,0.019481,0.019485,391
7713,54.762539,62.107720,1.017992,0.023211,0.134406,0.409676,0.409854,1.2231,0.228999,0.229466,6.081361,6.088212,0.036828,0.036853,391
7714,41.868132,30.932629,12.778901,0.025211,0.516519,0.516526,0.517017,0.9304,0.849931,0.848211,7.017955,7.072451,0.015006,0.015104,713
7715,32.175524,25.759204,8.930451,0.040876,0.976636,0.380373,0.380466,1.1173,0.812146,0.811417,8.568545,8.589116,0.022280,0.022326,391
7716,46.156889,47.403980,6.324093,0.028797,1.190317,0.308612,0.308706,18.6803,0.575727,0.575728,19.726873,19.726735,0.025206,0.025199,713
7717,77.469523,64.531337,13.975814,0.027663,0.511283,0.158198,0.179398,4.1363,0.963833,0.909886,4.396896,9.028562,0.009058,0.012258,553
7718,36.189796,26.510010,9.967894,0.034507,0.316559,0.158288,0.342355,0.7494,0.999875,0.927462,0.009943,2.829823,0.000152,0.016282,552
7719,65.177394,81.922269,4.547054,0.059387,0.675979,0.421598,0.423466,5.5242,0.355492,0.322040,19.959986,19.213946,0.016487,0.015800,714
7720,64.623305,53.935276,16.017190,0.057802,1.272413,0.244524,0.245076,39.9332,0.855430,0.854476,16.581452,16.658343,0.012761,0.012789,874
7721,61.187858,74.824106,0.403696,0.039000,0.527237,0.189016,0.198583,1.5505,0.106113,0.103045,8.140623,7.981019,0.021818,0.020427,713
7722,30.385688,22.579586,10.459246,0.045011,0.884232,0.516448,0.516603,4.6076,0.825412,0.824064,7.354337,7.390555,0.017443,0.017505,713
7723,52.531089,46.354901,7.331926,0.055398,0.183263,0.341543,0.342004,1.2017,0.840860,0.839896,5.452359,5.474469,0.031567,0.031599,391
7724,64.239319,45.626268,19.791011,0.033029,0.783394,0.162133,0.299050,0.9703,0.995808,0.949620,0.702454,6.166676,0.001340,0.007581,391
7725,66.540368,70.468323,5.748848,0.052232,0.566452,0.328769,0.328814,0.0780,0.504589,0.498159,19.977826,19.978969,0.024228,0.024222,391
7726,20.209877,27.507934,0.775775,0.053223,0.457956,0.476566,0.477108,0.0203,0.236028,0.238870,4.212945,4.240626,0.047262,0.047497,391
7727,29.742436,30.688301,1.731591,0.034182,0.156279,0.442392,0.442385,4.9107,0.475670,0.475734,4.681960,4.682008,0.076554,0.076524,875
7728,34.224168,26.762942,9.835342,0.041479,0.809973,0.420332,0.420474,5.4230,0.823302,0.822339,7.988503,8.016210,0.020033,0.020091,715
7729,65.548265,77.810161,7.768600,0.028916,1.283577,0.377907,0.378321,0.0826,0.460267,0.441909,29.479567,29.311848,0.014145,0.014051,393
7730,41.605721,57.144570,2.564912,0.058389,0.716391,0.457626,0.457744,1.3447,0.302351,0.304831,12.287151,12.331803,0.021651,0.021724,552
7731,63.107832,65.890546,5.322675,0.041062,0.720729,0.267453,0.267573,3.1067,0.521463,0.520894,21.342746,21.344349,0.027801,0.027792,552
7732,74.270596,93.286206,1.536114,0.037326,1.221954,0.178436,0.189381,0.8709,0.204448,0.136011,23.289423,17.922472,0.019364,0.014066,391
7733,60.984639,58.672681,9.112032,0.051214,1.318602,0.208131,0.208206,0.4518,0.713542,0.713481,23.832629,23.834543,0.023350,0.023343,552
7734,56.102944,66.456728,2.363857,0.040562,0.895393,0.241145,0.241156,13.3326,0.319548,0.320217,18.973432,18.989730,0.027918,0.027939,553
7735,34.154411,42.269693,0.109094,0.051156,0.126166,0.360719,0.406760,0.9728,0.060646,0.086712,1.457317,1.922417,0.027450,0.032445,392
7736,76.173359,106.499884,3.247053,0.036490,1.028878,0.340034,0.365253,1.2946,0.244988,0.160227,24.288884,18.818737,0.011965,0.008639,393
7737,32.252926,24.817466,8.908859,0.052220,0.910269,0.254707,0.261317,1.7382,0.918568,0.912360,4.636438,4.914411,0.019224,0.019894,393
7738,45.179169,49.170367,4.207722,0.025545,1.371057,0.244753,0.244756,1.4164,0.488079,0.488267,21.095125,21.095435,0.030798,0.030774,714
7739,75.111827,54.656992,24.022658,0.045581,1.018562,0.303302,0.308454,1.1782,0.910407,0.907991,12.268784,12.544528,0.007039,0.007095,713
7740,48.089881,62.441948,0.583305,0.029263,0.330975,0.354940,0.361517,0.1068,0.129354,0.135789,5.832524,6.032811,0.021468,0.021837,713
7741,44.584725,49.135076,4.699099,0.056684,1.389175,0.242007,0.242167,0.0268,0.531078,0.531211,20.900381,20.899799,0.031275,0.031256,391
7742,38.128677,31.015699,10.617995,0.035915,1.398907,0.329882,0.329955,250.5567,0.803182,0.802608,12.503820,12.525816,0.018638,0.018666,1036
7743,68.158447,72.185345,4.280654,0.037514,0.267658,0.402210,0.402344,0.6624,0.450832,0.440414,13.960609,13.910317,0.027915,0.027805,552
7744,63.152545,72.735710,2.686920,0.032174,0.266853,0.443426,0.443737,65.7749,0.321054,0.308164,11.682452,11.479186,0.024755,0.024305,713
7745,72.811412,53.372985,19.875664,0.045736,0.159121,0.369218,0.528182,0.7268,0.987184,0.943732,0.960386,3.364184,0.003083,0.007756,713
7746,29.320343,31.777508,4.461270,0.045236,1.464282,0.329656,0.329778,746.2733,0.565040,0.565087,13.965877,13.965522,0.033655,0.033645,1519
7747,69.651949,59.132815,14.935707,0.041111,0.680057,0.351816,0.351856,497.4701,0.789806,0.790402,16.562950,16.535116,0.014270,0.014244,1519
7748,75.258348,68.098847,8.337800,0.056655,0.179105,0.236827,0.241373,0.4017,0.874672,0.892335,6.568448,5.904123,0.027341,0.024030,713
7749,42.741678,45.803014,6.598935,0.041411,1.466233,0.329097,0.329209,8.5486,0.570648,0.570681,20.322683,20.322262,0.023054,0.023048,553
7750,55.018309,75.901372,6.015034,0.026759,1.245122,0.471304,0.471349,0.0351,0.387618,0.384442,23.513624,23.456879,0.013237,0.013201,392
7751,70.465944,83.395449,7.968642,0.037635,1.020127,0.406678,0.408011,699.3129,0.455692,0.424159,28.218037,27.878519,0.013698,0.013496,1518
7752,64.254498,50.502376,16.747978,0.027763,0.460262,0.486485,0.486663,460.4098,0.824702,0.823694,11.249053,11.290380,0.012168,0.012208,874
7753,60.800155,61.745293,14.912761,0.048671,1.256478,0.515437,0.515557,95.6707,0.643575,0.643567,25.408570,25.408420,0.010613,0.010612,1035
7754,24.608420,25.996585,2.612742,0.028300,1.089447,0.280850,0.280947,66.1019,0.525732,0.525755,10.225681,10.225631,0.055188,0.055173,874
7755,45.138575,56.695311,2.078397,0.039715,0.791007,0.322355,0.322398,51.5239,0.293847,0.295083,13.826608,13.853127,0.026614,0.026661,874
7756,33.715345,45.385915,0.091474,0.042699,0.544922,0.209512,0.254988,1625.6212,0.045115,0.081181,2.363923,3.757624,0.018215,0.024674,1518
7757,46.054604,61.375241,1.311048,0.034470,1.493651,0.211596,0.211894,0.4313,0.217076,0.219850,16.537901,16.658989,0.024670,0.024808,713
7758,38.867092,36.110219,8.946200,0.039846,1.002312,0.457384,0.457392,2.9827,0.683263,0.683229,13.855394,13.855776,0.020006,0.020028,713
7759,62.078197,54.375293,16.072233,0.053898,1.197958,0.389356,0.389422,65.4147,0.750313,0.750140,21.577093,21.584533,0.012004,0.012006,714
7760,75.660063,94.428577,6.588220,0.056247,0.933554,0.390143,0.396684,0.1672,0.397406,0.331421,28.194195,26.519280,0.013523,0.012503,552
7761,51.271468,48.676149,9.918996,0.024909,1.336009,0.339401,0.339403,1.2428,0.660340,0.660316,21.706086,21.706350,0.018210,0.018216,391
7762,52.244800,56.859289,4.312671,0.040232,1.012646,0.252727,0.252735,0.0924,0.481874,0.482079,20.952378,20.952866,0.029994,0.029968,391
7763,71.416664,82.862450,10.075024,0.031042,1.301463,0.404823,0.405678,0.0017,0.498611,0.473011,32.502959,32.428712,0.012096,0.012043,391
7764,62.850425,60.863321,12.269593,0.020100,1.237142,0.387968,0.388055,0.3649,0.636019,0.635993,26.251558,26.251851,0.013846,0.013849,552
7765,56.814108,61.000749,8.419169,0.026689,0.982068,0.423913,0.424010,45.4606,0.541093,0.541099,22.342146,22.342053,0.016626,0.016627,875
7766,40.147338,40.807264,4.889285,0.038957,0.566353,0.398628,0.398757,1.7834,0.567179,0.567177,11.882125,11.882064,0.032653,0.032642,874
7767,70.300608,73.000471,8.353984,0.039518,0.552513,0.425521,0.425695,108.0787,0.543015,0.537372,20.725558,20.755262,0.017837,0.017858,1518
7768,40.802043,40.393919,4.327665,0.031760,0.887976,0.233634,0.233637,0.0631,0.611734,0.611712,14.733224,14.733311,0.042658,0.042651,391
7769,28.423537,26.912172,2.069788,0.043339,0.167680,0.220364,0.220381,4.0426,0.767660,0.767449,3.554204,3.555925,0.119060,0.119026,552
7770,42.643688,37.887039,10.135705,0.054014,0.982546,0.403320,0.403356,1.5118,0.735154,0.735020,13.841145,13.844388,0.019207,0.019210,392
7771,52.550296,61.397591,0.022791,0.024914,0.141987,0.187971,0.301628,1.3608,0.017366,0.059661,0.850173,2.388388,0.011535,0.024858,393
7772,25.891830,22.845361,6.556088,0.024587,0.844873,0.524046,0.524042,1.3598,0.706726,0.706635,8.189233,8.190243,0.027590,0.027646,391
7773,71.255408,98.343226,0.311213,0.054056,0.159500,0.471494,0.817630,0.0346,0.058080,0.051743,3.304549,3.127221,0.008654,0.006803,552
7774,74.126352,79.282649,4.546750,0.022051,1.203045,0.180351,0.180755,0.0179,0.457419,0.431158,32.250790,31.951406,0.027052,0.026743,552
7775,27.111934,36.339541,0.331645,0.024006,0.185637,0.522164,0.536126,1.2638,0.121050,0.129192,2.351122,2.461540,0.032998,0.033817,391
7776,26.443555,34.610102,0.192358,0.021611,1.204979,0.158739,0.166296,109.4542,0.095445,0.110519,4.923104,5.482240,0.036807,0.038971,1196
7777,52.063303,72.785684,2.384708,0.032401,1.330362,0.304524,0.304759,1.3718,0.256046,0.259160,19.324083,19.445327,0.017597,0.017694,391
7778,43.274360,52.531835,3.049986,0.025912,0.577586,0.448843,0.448846,685.9701,0.361716,0.362422,12.324129,12.332147,0.025385,0.025400,230
7779,47.480937,35.788524,15.082110,0.043412,1.206073,0.345748,0.346261,139.6154,0.858201,0.856631,11.707028,11.797175,0.012453,0.012521,714
7780,60.400590,63.647567,9.572894,0.054700,1.007788,0.395406,0.395530,1.0684,0.581383,0.581400,23.684908,23.684520,0.016292,0.016287,554
7781,59.576030,67.302996,3.864074,0.026879,0.843652,0.284271,0.284269,2.3509,0.401425,0.401682,21.160622,21.163933,0.024859,0.024861,715
7782,61.586538,61.453097,4.210161,0.050371,0.668581,0.152228,0.152237,0.1964,0.636914,0.636660,18.894638,18.898861,0.048946,0.048820,554
7783,60.739669,63.318588,3.645579,0.033621,0.627468,0.219150,0.219150,1.1555,0.487551,0.487596,19.185213,19.185296,0.037817,0.037812,554
7784,40.055125,39.013409,5.585873,0.046892,0.712428,0.331428,0.331434,2.6340,0.638140,0.638105,12.670830,12.671065,0.033447,0.033429,391
7785,67.777058,77.795632,0.490361,0.031087,0.365436,0.181700,0.188239,0.6709,0.136371,0.112981,8.957600,7.860214,0.029367,0.024760,552
7786,76.743305,101.346084,1.570930,0.042963,0.218715,0.534161,0.591133,0.9899,0.170898,0.112616,9.112910,6.869565,0.013244,0.009000,552
7787,64.828567,67.698433,6.753377,0.031161,0.437544,0.444495,0.444646,0.1848,0.518368,0.516309,17.089400,17.093236,0.020908,0.020906,552
7788,66.834516,71.518635,5.266203,0.057355,0.269328,0.487905,0.488012,0.0107,0.468154,0.459650,13.793202,13.766434,0.023499,0.023448,552
7789,28.432327,21.031657,8.191605,0.031366,0.850215,0.263300,0.274335,5.1338,0.929636,0.921247,3.534131,3.870727,0.019529,0.020703,714
7790,25.233296,34.503253,3.161978,0.024553,1.262233,0.500640,0.500660,211.9970,0.412955,0.414751,11.039480,11.050476,0.027437,0.027462,1518
7791,60.977363,56.575334,16.796935,0.043921,1.319751,0.489468,0.489584,1840.6683,0.697593,0.697560,24.444062,24.444778,0.010177,0.010175,1518
7792,48.156075,50.585825,4.498437,0.035508,0.507414,0.377101,0.377237,1.0529,0.507234,0.507231,13.682674,13.682692,0.030835,0.030835,391
7793,76.823553,86.048713,5.085692,0.020280,0.306329,0.490395,0.493417,0.0265,0.397735,0.356281,16.402432,15.849607,0.018501,0.017766,553
7794,41.859525,38.530695,10.952073,0.057815,1.221024,0.449218,0.449285,75.5724,0.711353,0.711303,15.798431,15.799391,0.016438,0.016436,874
7795,30.430839,29.638566,8.192898,0.056277,1.163158,0.549440,0.549576,0.3608,0.674102,0.674050,11.825583,11.826150,0.019982,0.019997,552
7796,50.693654,64.673310,0.064805,0.031433,0.165284,0.298605,0.387066,252.1861,0.028541,0.078441,1.345418,3.034011,0.010608,0.018438,1357
7797,78.531431,55.158557,25.155173,0.057216,0.531229,0.272671,0.360670,0.6801,0.978820,0.944502,2.909270,6.568927,0.003257,0.005619,552
7798,33.504006,40.575427,5.658297,0.038887,1.143474,0.528767,0.528866,1369.1674,0.509047,0.509479,14.289214,14.288865,0.021053,0.021049,1520
7799,32.162425,43.078065,3.636689,0.034728,1.157711,0.472763,0.472781,30.2191,0.404747,0.406349,13.410300,13.423429,0.023686,0.023708,713
